key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150209|sii|2722|1,115/02/12,16:43:37,2722,夏都,公告本公司115年01月自結合併損益,自結合併,1150209,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2722"", ""data"": [[1, ""115/02/12"", ""16:43:37"", ""陳重憲"", ""副董事長"", ""06-2918188"", ""公告本公司115年01月自結合併損益"", ""51"", ""115/02/12"", ""1.事實發生日:115/02/12\n2.公司名稱:夏都國際開發股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:公告本公司115年01月自結合併損益\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n(1)\n會計科目(單位：仟元)              115年01月     115年01-01月\n-------------------------------  -----------  ---------------\n合併營業收入淨額                   28,218         28,218\n合併營業損益                      (21,701)       (21,701)\n合併稅前損益                      (21,427)       (21,427)\n歸屬予母公司股東稅後損益          (19,751)       (19,751)\n歸屬予母公司股東稅後每股盈餘(元)    (0.14)         (0.14)\n\n(2)自結數尚未經會計師簽證(核閱)，實際數字，以本公司公告\n   經會計師簽證(核閱)之財務報告為主，特此說明。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""夏都""}, ""datetime"": ""115/02/12 21:04:39""}",2026-02-12 21:04:26
1150212|sii|2236|2,115/02/12,16:52:21,2236,百達-KY,公告本公司發行中華民國境內第三次無擔保轉換公司債收足債款,公司債,1150212,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2236"", ""data"": [[2, ""115/02/12"", ""16:52:21"", ""黃泓杰"", ""總經理"", ""(65)6257-8122"", ""公告本公司發行中華民國境內第三次無擔保轉換公司債收足\r\n債款"", ""51"", ""115/02/06"", ""1.事實發生日:115/02/06\n2.公司名稱:百達精密工業股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n 依據「外國發行人募集與發行有價證券處理準則」第十條第一項第一款規定辦理公告。\n6.因應措施:無。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n  本公司發行中華民國境內第三次無擔保轉換公司債，債款代收銀行業已收足所有\n  應募款項並匯撥至專戶存儲銀行，共計新台幣250,000,000元整。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""百達-KY""}, ""datetime"": ""115/02/12 21:04:40""}",2026-02-12 21:04:26
1150212|sii|8404|1,115/02/12,17:14:59,8404,百和興業-KY,公告本公司115年1月份自結合併損益相關資訊,自結合併,1150212,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""8404"", ""data"": [[1, ""115/02/12"", ""17:14:59"", ""張玉敏"", ""經理"", ""04-7561340"", ""公告本公司115年1月份自結合併損益相關資訊"", ""51"", ""115/02/12"", ""1.事實發生日:115/02/12\n2.公司名稱:百和興業股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:公告本公司115年1月份自結合併損益相關資訊\n                                                     累計數\n 項目                   115年1月       114年1月     差異比率\n--------------       -------------   -----------  ------------\n合併營業收入淨額\n(新台幣仟元)          $   743,266    $   602,358      23.4%\n合併營業淨利\n(新台幣仟元)          $   122,606    $    88,066      39.2%\n合併稅前淨利\n(新台幣仟元)          $    83,283    $    49,058      69.8%\n合併稅後淨利\n(新台幣仟元)          $    62,892    $    33,552      87.4%\n歸屬於百和興業公司\n淨利(新台幣仟元)      $    62,874    $    33,549      87.4%\n歸屬予百和興業公司\n股東每股盈餘(元)      $      0.15    $      0.08\n\n註1：前述各項數字係本公司自結數，尚未經會計師查核(核閱)。\n6.因應措施:無。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""百和興業-KY""}, ""datetime"": ""115/02/12 21:04:40""}",2026-02-12 21:04:26
1150211|sii|2530|1,115/02/12,17:34:45,2530,華建,本公司國內第四次無擔保可轉換公司債轉換普通股之增資基準日,公司債,1150211,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2530"", ""data"": [[1, ""115/02/12"", ""17:34:45"", ""李俊賢"", ""副總經理"", ""022632-8877"", ""本公司國內第四次無擔保可轉換公司債轉換普通股之增\r\n資基準日"", ""11"", ""115/02/12"", ""1.董事會決議日期:115/02/12\n2.增資資金來源:國內第四次無擔保可轉換公司債\n3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否\n4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分):\n發行總金額：12,677,310元，發行股數：1,267,731股\n5.採總括申報發行新股案件，本次發行金額及股數:不適用。\n6.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用。\n7.每股面額:10元\n8.發行價格:不適用。\n9.員工認購股數或配發金額:不適用。\n10.公開銷售股數:不適用。\n11.原股東認購或無償配發比例:不適用。\n12.畸零股及逾期未認購股份之處理方式:不適用。\n13.本次發行新股之權利義務:與原已發行普通股股份相同。\n14.本次增資資金用途:不適用。\n15.其他應敘明事項:\n(1)本次公司債轉換發行新股，增資基準日為民國115年2月23日，\n   並依法令規定辦理變更登記事宜。\n(2)增資前實收資本額：新台幣8,399,880,000元，\n   增資後實收資本額：新台幣8,412,557,310元。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""華建""}, ""datetime"": ""115/02/12 21:04:42""}",2026-02-12 21:04:26
1150212|sii|2340|1,115/02/12,18:09:00,2340,台亞,公告本公司取得機器設備一批,取得機器設備,1150212,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2340"", ""data"": [[1, ""115/02/12"", ""18:09:00"", ""賴文聰"", ""協理"", ""(03)5638951"", ""公告本公司取得機器設備一批"", ""20"", ""115/02/12"", ""1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:\r\n機器設備\r\n2.事實發生日:114/2/13~115/2/12\r\n3.董事會通過日期: 民國115年1月16日\r\n4.其他核決日期: 不適用\r\n5.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:\r\n交易數量：1批\n交易總金額：新台幣539,920,557元。\r\n6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關\r\n係人者，得免揭露其姓名）:\r\n交易相對人：敦儀科技股份有限公司、宜程科技工程有限公司、\n陞麥國際工程股份有限公司、弘塑科技股份有限公司等。\n與公司之關係：非關係人。\r\n7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之\r\n所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期\r\n及移轉金額:\r\n不適用。\r\n8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係\r\n人之取得及處分日期、價格及交易當時與公司之關係:\r\n不適用。\r\n9.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明\r\n認列情形）:\r\n不適用。\r\n10.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定\r\n事項:\r\n交付或付款條件：依訂單條件辦理。\n契約限制條款及其他重要約定事項：無\r\n11.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及\r\n決策單位:\r\n交易之決定方式：議價。\n價格決定之參考依據：參考市場行情。\n決策單位：董事會及董事長。\r\n12.專業估價者事務所或公司名稱及其估價金額:\r\n不適用。\r\n13.專業估價師姓名:\r\n不適用。\r\n14.專業估價師開業證書字號:\r\n不適用。\r\n15.估價報告是否為限定價格、特定價格或特殊價格:否或不適用\r\n16.是否尚未取得估價報告:否或不適用\r\n17.尚未取得估價報告之原因:\r\n不適用\r\n18.估價結果有重大差異時，其差異原因及會計師意見:\r\n不適用。\r\n19.會計師事務所名稱:\r\n不適用。\r\n20.會計師姓名:\r\n不適用。\r\n21.會計師開業證書字號:\r\n不適用。\r\n22.經紀人及經紀費用:\r\n不適用。\r\n23.取得或處分之具體目的或用途:\r\n供生產、營運用。\r\n24.本次交易表示異議之董事之意見:\r\n無。\r\n25.本次交易為關係人交易:否\r\n26.監察人承認或審計委員會同意日期:\r\n民國114年7月30日、民國115年1月16日\r\n27.本次交易係向關係人取得不動產或其使用權資產:否\r\n28.依「公開發行公司取得或處分資產處理準則」第十六條規定\r\n評估之價格:不適用\r\n29.依前項評估之價格較交易價格為低者，依同準則第十七條規\r\n定評估之價格:不適用\r\n30.前已就同一件事件發布重大訊息日期: 不適用\r\n31.其他敘明事項:\r\n本案已於113年01月24日、114年07月30日及115年01月16日董事會通過。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""台亞""}, ""datetime"": ""115/02/12 21:04:43""}",2026-02-12 21:04:26
1150212|sii|2342|4,115/02/12,18:27:50,2342,茂矽,本公司董事會決議提請股東會同意授權董事會辦理現金增資發行普通股,現金增資,1150212,sii,4,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2342"", ""data"": [[4, ""115/02/12"", ""18:27:50"", ""盧建志"", ""總經理"", ""(03)578-3344"", ""本公司董事會決議提請股東會同意授權董事會辦理\r\n現金增資發行普通股"", ""11"", ""115/02/12"", ""1.董事會決議日期:115/02/12\n2.增資資金來源::辦理現金增資發行普通股\n3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否\n4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分):\n發行總金額:依股東會決議授權董事會視市場狀況決定\n發行股數:不超過50,000仟股普通股\n5.採總括申報發行新股案件，本次發行金額及股數:不適用\n6.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用\n7.每股面額:新台幣10元\n8.發行價格:依股東會決議授權董事會視市場狀況決定\n9.員工認購股數或配發金額:依公司法第267條規定保留發行新股總額10~15%\n予符合一定條件之本公司及控制或從屬公司員工認購。\n10.公開銷售股數:依股東會決議授權董事會決定\n11.原股東認購或無償配發比例:依股東會決議授權董事會決定\n12.畸零股及逾期未認購股份之處理方式:依股東會決議授權董事長決定\n13.本次發行新股之權利義務:與已發行之普通股相同\n14.本次增資資金用途:本公司為配合擴充產能或充實營運資金或償還銀行借款或\n其他因應未來發展之資金需求。\n15.其他應敘明事項:\n本次於普通股不超過50,000仟股之額度內辦理現金增資發行新股，擬提請股東會授權董\n事會視市場狀況及公司營運，以私募方式或公開募集方式擇一或以搭配之方式辦理。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""茂矽""}, ""datetime"": ""115/02/12 21:04:44""}",2026-02-12 21:04:26
1150212|sii|2342|5,115/02/12,18:28:12,2342,茂矽,本公司董事會決議提請股東會同意授權董事會辦理現金增資私募普通股,私募普通股|現金增資,1150212,sii,5,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2342"", ""data"": [[5, ""115/02/12"", ""18:28:12"", ""盧建志"", ""總經理"", ""(03)578-3344"", ""本公司董事會決議提請股東會同意授權董事會辦理\r\n現金增資私募普通股"", ""11"", ""115/02/12"", ""1.董事會決議日期:115/02/12\n2.私募有價證券種類:普通股\n3.私募對象及其與公司間關係:\n應募人之選擇將依據證券交易法第43條之6規定辦理之。\n4.私募股數或張數:不超過50,000仟股\n5.得私募額度:不超過50,000仟股\n6.私募價格訂定之依據及合理性:\n1.本次發行價格將不低於下列二基準計算價格較高者之八成：\n(1)定價日前一、三或五個營業日擇一計算普通股收盤價簡單算數平均數扣除無償配股\n除權及配息，並加回減資反除權後之股價。\n(2)定價日前三十個營業日普通股收盤價簡單算數平均數扣除無償配股除權及配息，並\n加回減資反除權後之股價。\n2.惟實際定價日及實際發行價格，在不違反上開原則下，擬提請股東會授權董事會視當\n時市場狀況及在符合上述規定為依據下訂定之。\n7.本次私募資金用途:本公司為配合擴充產能或充實營運資金或償還銀行借款或\n其他因應未來發展之資金需求。\n8.不採用公開募集之理由:考量資本市場狀況、籌募資本之時效性、可行性、發行成本及\n引進策略性投資人之實際需求；而私募有價證券受限於三年內不得自由轉讓之規定，可\n確保公司與策略性投資夥伴間之長期合作關係；另透過授權董事會視公司營運實際需求\n辦理私募，亦將有效提高本公司籌資之機動性與靈活性。\n9.獨立董事反對或保留意見:無\n10.實際定價日:不適用\n11.參考價格:不適用\n12.實際私募價格、轉換或認購價格:不適用\n13.本次私募新股之權利義務:\n與已發行之普通股權利義務相同。惟依據證券交易法規定，本次私募之普通股於發行\n後三年內原則上不得自由轉讓。\n14.附有轉換、交換或認股者，其換股基準日:不適用\n15.附有轉換、交換或認股者，對股權可能稀釋情形:不適用\n16.附有轉換或認股者，於私募公司債交付且假設全數轉換或認購普通股後對\n上市普通股股權比率之可能影響（上市普通股數A、A/已發行普通股):不適用\n17.前項預計上市普通股未達6000萬股且未達25%者，請說明股權流通性偏低之因應措施:\n不適用\n18.其他應敘明事項:\n本次於普通股不超過50,000仟股之額度內辦理現金增資發行新股，擬提請股東會授權董\n事會視市場狀況及公司營運，以私募方式或公開募集方式擇一或以搭配之方式辦理。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""茂矽""}, ""datetime"": ""115/02/12 21:04:45""}",2026-02-12 21:04:26
1150212|sii|3708|1,115/02/12,20:01:19,3708,上緯投控,本公司庫藏股註銷減資及可轉換公司債轉換普通股變更登記完成,公司債|庫藏股,1150212,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3708"", ""data"": [[1, ""115/02/12"", ""20:01:19"", ""洪嘉敏"", ""協理"", ""049-2255420"", ""本公司庫藏股註銷減資及可轉換公司債轉換普通股\r\n變更登記完成"", ""36"", ""115/02/12"", ""1.主管機關核准減資日期:115/02/10\n2.辦理資本變更登記完成日期:115/02/10\n3.對財務報告之影響（含實收資本額與流通在外股數之差異與對每股淨值之影響）:\n(1)本次註銷庫藏股6,000,000股,每股面額新台幣(以下同)10元，\n     共計減少資本60,000,000元\n(2)註銷減資前：本公司流通在外股數為107,751,865股，實收資本額1,077,518,650元\n     每股淨值為新台幣89.23元。\n(3)註銷減資後：本次變更登記，係包含庫藏股註銷新台幣60,000,000元，\n   加計可轉換公司債轉換普通股新台幣153,280元，\n   實收資本額為新台幣1,017,671,930元，己發行股數為101,767,193股\n   每股淨值為新台幣94.47元。\n4.預計換股作業計畫:不適用\n5.預計減資新股上市後之上市普通股股數:不適用\n6.預計減資新股上市後之上市普通股股數占已發行普通股比率\n （減資後上市普通股股數/減資後已發行普通股股數）:不適用\n7.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，請說明股權流通性偏低\n  之因應措施:不適用\n8.其他應敘明事項:\n(1)每股淨值係依114Q3合併財務報表歸屬於母公司業主之權益為計算依據。\n(2)本公司於115/02/12收到變更登記核准函。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""上緯投控""}, ""datetime"": ""115/02/12 21:04:46""}",2026-02-12 21:04:26
1150211|otc|5347|3,115/02/11,18:02:02,5347,世界,本公司代重要子公司VANGUARDINTERNATIONALSEMICONDUCTORSINGAPOREPTE.LTD.公告董事會決議辦理現金增資發行新股,現金增資,1150211,otc,3,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""5347"", ""data"": [[3, ""115/02/11"", ""18:02:02"", ""黃惠蘭"", ""副總經理暨財務長"", ""(03)5770355"", ""本公司代重要子公司VANGUARD INTERNATIONAL\r\nSEMICONDUCTOR SINGAPORE PTE. LTD.公告董事會決議\r\n辦理現金增資發行新股"", ""11"", ""115/02/11"", ""1.董事會決議日期:115/02/11\n2.增資資金來源:現金增資\n3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否\n4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分):\n發行總金額:SGD57,010,500\n發行股數:57,010,500股\n5.採總括申報發行新股案件，本次發行金額及股數:不適用\n6.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用\n7.每股面額:SGD1\n8.發行價格:SGD1\n9.員工認購股數或配發金額:不適用\n10.公開銷售股數:不適用\n11.原股東認購或無償配發比例(請註明暫定每仟股認購或配發股數):\n全數由原股東認購\n12.畸零股及逾期未認購股份之處理方式:不適用\n13.本次發行新股之權利義務:發行之新股權利義務與原已發行普通股股份相同\n14.本次增資資金用途:公司營運需求\n15.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""世界""}, ""datetime"": ""115/02/12 21:04:46""}",2026-02-12 21:04:26
1150211|otc|5347|4,115/02/11,18:06:40,5347,世界,本公司代重要子公司VANGUARDINTERNATIONALSEMICONDUCTORSINGAPOREPTE.LTD.公告現金增資基準日,現金增資,1150211,otc,4,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""5347"", ""data"": [[4, ""115/02/11"", ""18:06:40"", ""黃惠蘭"", ""副總經理暨財務長"", ""(03)5770355"", ""本公司代重要子公司VANGUARD INTERNATIONAL\r\nSEMICONDUCTOR SINGAPORE PTE. LTD.公告現金增資基準日"", ""11"", ""115/02/11"", ""1.董事會決議或公司決定日期:115/02/11\n2.發行股數:SGD57,010,500股\n3.每股面額:SGD1\n4.發行總金額:SGD57,010,500\n5.發行價格:SGD1\n6.員工認股股數:不適用\n7.原股東認購比率:全數由原股東認購\n8.公開銷售方式及股數:不適用\n9.畸零股及逾期未認購股份之處理方式:不適用\n10.本次發行新股之權利義務:發行之新股權利義務與原已發行普通股股份相同\n11.本次增資資金用途:公司營運需求\n12.現金增資認股基準日:115/02/11\n13.最後過戶日:不適用\n14.停止過戶起始日期:不適用\n15.停止過戶截止日期:不適用\n16.股款繳納期間:不適用\n17.與代收及專戶存儲價款行庫訂約日期:不適用\n18.委託代收款項機構:不適用\n19.委託存儲款項機構:不適用\n20.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""世界""}, ""datetime"": ""115/02/12 21:04:47""}",2026-02-12 21:04:26
1150211|otc|6111|3,115/02/11,18:28:17,6111,光聚晶電,公告本公司買回庫藏股期間屆滿執行情形-更正本次已買回股份總金額及平均每股價格,庫藏股,1150211,otc,3,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""6111"", ""data"": [[3, ""115/02/11"", ""18:28:17"", ""莊仁川"", ""財務長暨副總經理"", ""27226266"", ""公告本公司買回庫藏股期間屆滿執行情形\r\n-更正本次已買回股份總金額及平均每股價格"", ""35"", ""115/02/11"", ""1.原預定買回股份總金額上限(元):974,863,320\r\n2.原預定買回之期間:114/12/17~115/02/11\r\n3.原預定買回之數量(股):1,000,000\r\n4.原預定買回區間價格(元):35.00~70.00\r\n5.本次實際買回期間:114/12/17~115/02/11\r\n6.本次已買回股份數量(股):580,000\r\n7.本次已買回股份總金額(元):27,311,248\r\n8.本次平均每股買回價格(元):47.09\r\n9.累積已持有自己公司股份數量(股):1,090,000\r\n10.累積已持有自己公司股份數量占公司已發行股份總數之比率(%):1.00\r\n11.本次未執行完畢之原因:\r\n為維護股東權益，並兼顧市場機制，視股價變化及成交量狀況採行分批買回策略，故未執行完畢。\r\n12.其他應敘明事項:\r\n本次已買回總金額更正為含手續費""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""光聚晶電""}, ""datetime"": ""115/02/12 21:04:48""}",2026-02-12 21:04:26
